id_loker,provinsi,jumlah_loker
10120,Bali,214
10121,Jawa Tengah,548
10122,Daerah Khusus Ibukota Jakarta,5985
10123,Jawa Barat,1771
10124,Banten,1219
10125,Jawa Timur,1296
10126,Sulawesi Selatan,121
10127,Daerah Khusus Ibukota Jakarta,5985
10128,Daerah Khusus Ibukota Jakarta,5985
10129,Sulawesi Selatan,121
10130,Jawa Barat,1771
10131,Kalimantan Timur,159
10132,Banten,1219
10133,Kalimantan Timur,159
10134,Daerah Khusus Ibukota Jakarta,5985
10135,Jawa Tengah,548
10136,Jawa Barat,1771
10137,Banten,1219
10138,Daerah Khusus Ibukota Jakarta,5985
10139,Banten,1219
10140,Daerah Khusus Ibukota Jakarta,5985
10141,Daerah Khusus Ibukota Jakarta,5985
10142,Daerah Khusus Ibukota Jakarta,5985
10143,Daerah Khusus Ibukota Jakarta,5985
10144,Lampung,43
10145,Daerah Khusus Ibukota Jakarta,5985
10146,Lampung,43
10147,Daerah Khusus Ibukota Jakarta,5985
10148,Lampung,43
10149,Jawa Barat,1771
10150,Jawa Timur,1296
10151,Banten,1219
10152,Banten,1219
10153,Jawa Barat,1771
10154,Jawa Tengah,548
10155,Daerah Khusus Ibukota Jakarta,5985
10156,Banten,1219
10157,Jawa Barat,1771
10158,Jawa Timur,1296
10159,Banten,1219
10160,Banten,1219
10161,Daerah Khusus Ibukota Jakarta,5985
10162,Banten,1219
10163,Daerah Khusus Ibukota Jakarta,5985
10164,Jawa Tengah,548
10165,Jawa Barat,1771
10166,Daerah Khusus Ibukota Jakarta,5985
10167,Banten,1219
10168,Jawa Barat,1771
10169,Banten,1219
10170,Daerah Khusus Ibukota Jakarta,5985
10171,Daerah Khusus Ibukota Jakarta,5985
10172,Daerah Khusus Ibukota Jakarta,5985
10173,Daerah Khusus Ibukota Jakarta,5985
10174,Jawa Timur,1296
10175,Kepulauan Riau,126
10176,Daerah Khusus Ibukota Jakarta,5985
10177,Sumatera Utara,225
10178,Daerah Khusus Ibukota Jakarta,5985
10179,Daerah Khusus Ibukota Jakarta,5985
10180,Jawa Barat,1771
10181,Daerah Khusus Ibukota Jakarta,5985
10182,Banten,1219
10183,Bali,214
10184,Jawa Barat,1771
10185,Daerah Khusus Ibukota Jakarta,5985
10186,Daerah Khusus Ibukota Jakarta,5985
10187,Daerah Khusus Ibukota Jakarta,5985
10188,Daerah Khusus Ibukota Jakarta,5985
10189,Jawa Barat,1771
10190,Daerah Khusus Ibukota Jakarta,5985
10191,Jawa Timur,1296
10192,Daerah Khusus Ibukota Jakarta,5985
10193,Daerah Khusus Ibukota Jakarta,5985
10194,Daerah Khusus Ibukota Jakarta,5985
10195,Jawa Timur,1296
10196,Daerah Khusus Ibukota Jakarta,5985
10197,Kepulauan Riau,126
10198,Daerah Istimewa Yogyakarta,216
10199,Jawa Barat,1771
10200,Jawa Timur,1296
10201,Banten,1219
10202,Daerah Khusus Ibukota Jakarta,5985
10203,Daerah Khusus Ibukota Jakarta,5985
10204,Banten,1219
10205,Jawa Timur,1296
10206,Jawa Timur,1296
10207,Daerah Khusus Ibukota Jakarta,5985
10208,Jawa Barat,1771
10209,Jawa Timur,1296
10210,Daerah Khusus Ibukota Jakarta,5985
10211,Daerah Khusus Ibukota Jakarta,5985
10212,Banten,1219
10213,Jawa Barat,1771
10214,Jawa Barat,1771
10215,Daerah Khusus Ibukota Jakarta,5985
10216,Jawa Tengah,548
10217,Banten,1219
10218,Daerah Khusus Ibukota Jakarta,5985
10219,Jawa Barat,1771
10220,Daerah Khusus Ibukota Jakarta,5985
10221,Jawa Barat,1771
10222,Daerah Khusus Ibukota Jakarta,5985
10223,Jawa Barat,1771
10224,Daerah Khusus Ibukota Jakarta,5985
10225,Jawa Barat,1771
10226,Jawa Timur,1296
10227,Kalimantan Selatan,72
10228,Daerah Khusus Ibukota Jakarta,5985
10229,Daerah Khusus Ibukota Jakarta,5985
10230,Jawa Timur,1296
10231,Daerah Khusus Ibukota Jakarta,5985
10232,Daerah Khusus Ibukota Jakarta,5985
10233,Jawa Barat,1771
10234,Jawa Barat,1771
10235,Jawa Timur,1296
10236,Banten,1219
10237,Riau,86
10238,Daerah Khusus Ibukota Jakarta,5985
10239,Riau,86
10240,Daerah Khusus Ibukota Jakarta,5985
10241,Daerah Khusus Ibukota Jakarta,5985
10242,Sulawesi Selatan,121
10243,Kepulauan Riau,126
10244,Daerah Khusus Ibukota Jakarta,5985
10245,Daerah Khusus Ibukota Jakarta,5985
10246,Nusa Tenggara Barat,37
10247,Jawa Timur,1296
10248,Daerah Khusus Ibukota Jakarta,5985
10249,Daerah Khusus Ibukota Jakarta,5985
10250,Jawa Barat,1771
10251,Jawa Tengah,548
10252,Daerah Khusus Ibukota Jakarta,5985
10253,Daerah Khusus Ibukota Jakarta,5985
10254,Jawa Barat,1771
10255,Daerah Khusus Ibukota Jakarta,5985
10256,Jawa Timur,1296
10257,Jawa Barat,1771
10258,Daerah Khusus Ibukota Jakarta,5985
10259,Daerah Khusus Ibukota Jakarta,5985
10260,Bali,214
10261,Bali,214
10262,Kepulauan Riau,126
10263,Daerah Khusus Ibukota Jakarta,5985
10264,Jawa Timur,1296
10265,Daerah Khusus Ibukota Jakarta,5985
10266,Sumatera Utara,225
10267,Daerah Khusus Ibukota Jakarta,5985
10268,Jawa Barat,1771
10269,Daerah Khusus Ibukota Jakarta,5985
10270,Daerah Khusus Ibukota Jakarta,5985
10271,Jawa Timur,1296
10272,Banten,1219
10273,Jawa Barat,1771
10274,Daerah Khusus Ibukota Jakarta,5985
10275,Jawa Timur,1296
10276,Jawa Barat,1771
10277,Sumatera Selatan,120
10278,Daerah Khusus Ibukota Jakarta,5985
10279,Daerah Khusus Ibukota Jakarta,5985
10280,Daerah Khusus Ibukota Jakarta,5985
10281,Banten,1219
10282,Jawa Barat,1771
10283,Jawa Tengah,548
10284,Banten,1219
10285,Jawa Timur,1296
10286,Jawa Timur,1296
10287,Jawa Timur,1296
10288,Daerah Khusus Ibukota Jakarta,5985
10289,Jawa Timur,1296
10290,Banten,1219
10291,Daerah Khusus Ibukota Jakarta,5985
10292,Daerah Khusus Ibukota Jakarta,5985
10293,Daerah Khusus Ibukota Jakarta,5985
10294,Jawa Timur,1296
10295,Daerah Khusus Ibukota Jakarta,5985
10296,Banten,1219
10297,Daerah Khusus Ibukota Jakarta,5985
10298,Daerah Khusus Ibukota Jakarta,5985
10299,Daerah Khusus Ibukota Jakarta,5985
10300,Banten,1219
10301,Jawa Timur,1296
10302,Daerah Khusus Ibukota Jakarta,5985
10303,Jawa Timur,1296
10304,Daerah Khusus Ibukota Jakarta,5985
10305,Daerah Khusus Ibukota Jakarta,5985
10306,Jawa Timur,1296
10307,Jawa Barat,1771
10308,Sumatera Utara,225
10309,Jawa Barat,1771
10310,Daerah Khusus Ibukota Jakarta,5985
10311,Daerah Khusus Ibukota Jakarta,5985
10312,Daerah Khusus Ibukota Jakarta,5985
10313,Jawa Timur,1296
10314,Banten,1219
10315,Sumatera Selatan,120
10316,Daerah Khusus Ibukota Jakarta,5985
10317,Jawa Timur,1296
10318,Banten,1219
10319,Jawa Timur,1296
10320,Jawa Timur,1296
10321,Jawa Timur,1296
10322,Jawa Timur,1296
10323,Daerah Khusus Ibukota Jakarta,5985
10324,Jawa Timur,1296
10325,Jawa Timur,1296
10326,Daerah Khusus Ibukota Jakarta,5985
10327,Jawa Timur,1296
10328,Kepulauan Riau,126
10329,Jawa Timur,1296
10330,Daerah Khusus Ibukota Jakarta,5985
10331,Jawa Barat,1771
10332,Jawa Timur,1296
10333,Kalimantan Timur,159
10334,Daerah Khusus Ibukota Jakarta,5985
10335,Daerah Khusus Ibukota Jakarta,5985
10336,Jawa Timur,1296
10337,Daerah Khusus Ibukota Jakarta,5985
10338,Daerah Khusus Ibukota Jakarta,5985
10339,Jawa Barat,1771
10340,Daerah Khusus Ibukota Jakarta,5985
10341,Jawa Timur,1296
10342,Daerah Khusus Ibukota Jakarta,5985
10343,Daerah Khusus Ibukota Jakarta,5985
10344,Daerah Khusus Ibukota Jakarta,5985
10345,Jawa Timur,1296
10346,Daerah Khusus Ibukota Jakarta,5985
10347,Daerah Khusus Ibukota Jakarta,5985
10348,Jawa Timur,1296
10349,Jawa Timur,1296
10350,Daerah Khusus Ibukota Jakarta,5985
10351,Banten,1219
10352,Daerah Khusus Ibukota Jakarta,5985
10353,Jawa Timur,1296
10354,Banten,1219
10355,Daerah Khusus Ibukota Jakarta,5985
10356,Daerah Khusus Ibukota Jakarta,5985
10357,Jawa Timur,1296
10358,Daerah Khusus Ibukota Jakarta,5985
10359,Daerah Khusus Ibukota Jakarta,5985
10360,Daerah Khusus Ibukota Jakarta,5985
10361,Daerah Khusus Ibukota Jakarta,5985
10362,Kepulauan Riau,126
10363,Kepulauan Riau,126
10364,Kepulauan Riau,126
10365,Kepulauan Riau,126
10366,Jawa Timur,1296
10367,Jawa Barat,1771
10368,Sumatera Selatan,120
10369,Daerah Khusus Ibukota Jakarta,5985
10370,Banten,1219
10371,Banten,1219
10372,Sumatera Selatan,120
10373,Daerah Khusus Ibukota Jakarta,5985
10374,Jawa Barat,1771
10375,Daerah Khusus Ibukota Jakarta,5985
10376,Daerah Khusus Ibukota Jakarta,5985
10377,Kalimantan Timur,159
10378,Daerah Khusus Ibukota Jakarta,5985
10379,Jawa Barat,1771
10380,Daerah Khusus Ibukota Jakarta,5985
10381,Jawa Barat,1771
10382,Daerah Khusus Ibukota Jakarta,5985
10383,Jawa Tengah,548
10384,Daerah Khusus Ibukota Jakarta,5985
10385,Daerah Khusus Ibukota Jakarta,5985
10386,Banten,1219
10387,Daerah Khusus Ibukota Jakarta,5985
10388,Banten,1219
10389,Jawa Timur,1296
10390,Daerah Khusus Ibukota Jakarta,5985
10391,Jawa Barat,1771
10392,Banten,1219
10393,Jawa Timur,1296
10394,Banten,1219
10395,Jawa Timur,1296
10396,Bali,214
10397,Jawa Barat,1771
10398,Jawa Timur,1296
10399,Daerah Khusus Ibukota Jakarta,5985
10400,Daerah Khusus Ibukota Jakarta,5985
10401,Daerah Khusus Ibukota Jakarta,5985
10402,Daerah Khusus Ibukota Jakarta,5985
10403,Jawa Tengah,548
10404,Daerah Khusus Ibukota Jakarta,5985
10405,Daerah Khusus Ibukota Jakarta,5985
10406,Banten,1219
10407,Daerah Khusus Ibukota Jakarta,5985
10408,Daerah Khusus Ibukota Jakarta,5985
10409,Daerah Khusus Ibukota Jakarta,5985
10410,Jawa Tengah,548
10411,Banten,1219
10412,Jawa Timur,1296
10413,Daerah Khusus Ibukota Jakarta,5985
10414,Daerah Khusus Ibukota Jakarta,5985
10415,Daerah Khusus Ibukota Jakarta,5985
10416,Sumatera Utara,225
10417,Daerah Khusus Ibukota Jakarta,5985
10418,Jawa Timur,1296
10419,Jawa Tengah,548
10420,Jawa Barat,1771
10421,Banten,1219
10422,Jawa Tengah,548
10423,Banten,1219
10424,Daerah Istimewa Yogyakarta,216
10425,Jawa Timur,1296
10426,Daerah Khusus Ibukota Jakarta,5985
10427,Kalimantan Tengah,45
10428,Jawa Tengah,548
10429,Jawa Timur,1296
10430,Jawa Timur,1296
10431,Daerah Khusus Ibukota Jakarta,5985
10432,Daerah Khusus Ibukota Jakarta,5985
10433,Daerah Khusus Ibukota Jakarta,5985
10434,Jawa Barat,1771
10435,Banten,1219
10436,Daerah Khusus Ibukota Jakarta,5985
10437,Jawa Timur,1296
10438,Daerah Khusus Ibukota Jakarta,5985
10439,Daerah Khusus Ibukota Jakarta,5985
10440,Daerah Khusus Ibukota Jakarta,5985
10441,Banten,1219
10442,Banten,1219
10443,Riau,86
10444,Daerah Khusus Ibukota Jakarta,5985
10445,Daerah Khusus Ibukota Jakarta,5985
10446,Daerah Khusus Ibukota Jakarta,5985
10447,Sumatera Utara,225
10448,Jawa Barat,1771
10449,Daerah Khusus Ibukota Jakarta,5985
10450,Daerah Khusus Ibukota Jakarta,5985
10451,Jawa Timur,1296
10452,Daerah Khusus Ibukota Jakarta,5985
10453,Daerah Khusus Ibukota Jakarta,5985
10454,Daerah Khusus Ibukota Jakarta,5985
10455,Jawa Timur,1296
10456,Banten,1219
10457,Jawa Timur,1296
10458,Jawa Timur,1296
10459,Daerah Khusus Ibukota Jakarta,5985
10460,Daerah Istimewa Yogyakarta,216
10461,Daerah Khusus Ibukota Jakarta,5985
10462,Daerah Khusus Ibukota Jakarta,5985
10463,Daerah Khusus Ibukota Jakarta,5985
10464,Daerah Khusus Ibukota Jakarta,5985
10465,Daerah Khusus Ibukota Jakarta,5985
10466,Jawa Barat,1771
10467,Daerah Khusus Ibukota Jakarta,5985
10468,Jawa Barat,1771
10469,Daerah Khusus Ibukota Jakarta,5985
10470,Jawa Timur,1296
10471,Daerah Khusus Ibukota Jakarta,5985
10472,Jawa Barat,1771
10473,Banten,1219
10474,Banten,1219
10475,Banten,1219
10476,Jawa Tengah,548
10477,Daerah Khusus Ibukota Jakarta,5985
10478,Bali,214
10479,Jawa Timur,1296
10480,Jawa Barat,1771
10481,Daerah Khusus Ibukota Jakarta,5985
10482,Daerah Khusus Ibukota Jakarta,5985
10483,Jawa Barat,1771
10484,Kalimantan Timur,159
10485,Jawa Barat,1771
10486,Daerah Khusus Ibukota Jakarta,5985
10487,Daerah Khusus Ibukota Jakarta,5985
10488,Jawa Timur,1296
10489,Riau,86
10490,Jawa Tengah,548
10491,Daerah Khusus Ibukota Jakarta,5985
10492,Daerah Khusus Ibukota Jakarta,5985
10493,Jawa Tengah,548
10494,Jawa Tengah,548
10495,Daerah Khusus Ibukota Jakarta,5985
10496,Daerah Khusus Ibukota Jakarta,5985
10497,Jawa Tengah,548
10498,Daerah Khusus Ibukota Jakarta,5985
10499,Daerah Khusus Ibukota Jakarta,5985
10500,Jawa Timur,1296
10501,Daerah Khusus Ibukota Jakarta,5985
10502,Daerah Khusus Ibukota Jakarta,5985
10503,Sulawesi Selatan,121
10504,Jawa Timur,1296
10505,Daerah Khusus Ibukota Jakarta,5985
10506,Daerah Khusus Ibukota Jakarta,5985
10507,Daerah Khusus Ibukota Jakarta,5985
10508,Daerah Khusus Ibukota Jakarta,5985
10509,Jawa Barat,1771
10510,Daerah Khusus Ibukota Jakarta,5985
10511,Banten,1219
10512,Daerah Khusus Ibukota Jakarta,5985
10513,Daerah Khusus Ibukota Jakarta,5985
10514,Daerah Khusus Ibukota Jakarta,5985
10515,Sumatera Utara,225
10516,Jambi,37
10517,Daerah Khusus Ibukota Jakarta,5985
10518,Jawa Timur,1296
10519,Jawa Timur,1296
10520,Sumatera Utara,225
10521,Jawa Timur,1296
10522,Jawa Timur,1296
10523,Daerah Khusus Ibukota Jakarta,5985
10524,Daerah Khusus Ibukota Jakarta,5985
10525,Banten,1219
10526,Daerah Khusus Ibukota Jakarta,5985
10527,Daerah Khusus Ibukota Jakarta,5985
10528,Daerah Khusus Ibukota Jakarta,5985
10529,Daerah Khusus Ibukota Jakarta,5985
10530,Daerah Khusus Ibukota Jakarta,5985
10531,Jawa Timur,1296
10532,Daerah Khusus Ibukota Jakarta,5985
10533,Jawa Tengah,548
10534,Jawa Barat,1771
10535,Jawa Barat,1771
10536,Jawa Barat,1771
10537,Jawa Tengah,548
10538,Jawa Barat,1771
10539,Daerah Khusus Ibukota Jakarta,5985
10540,Sumatera Selatan,120
10541,Daerah Khusus Ibukota Jakarta,5985
10542,Riau,86
10543,Jawa Timur,1296
10544,Daerah Khusus Ibukota Jakarta,5985
10545,Banten,1219
10546,Kalimantan Barat,54
10547,Jawa Timur,1296
10548,Jawa Barat,1771
10549,Sumatera Barat,17
10550,Daerah Khusus Ibukota Jakarta,5985
10551,Daerah Khusus Ibukota Jakarta,5985
10552,Daerah Khusus Ibukota Jakarta,5985
10553,Daerah Khusus Ibukota Jakarta,5985
10554,Daerah Khusus Ibukota Jakarta,5985
10555,Daerah Khusus Ibukota Jakarta,5985
10556,Sumatera Utara,225
10557,Daerah Khusus Ibukota Jakarta,5985
10558,Daerah Khusus Ibukota Jakarta,5985
10559,Sulawesi Selatan,121
10560,Jawa Barat,1771
10561,Bali,214
10562,Jawa Barat,1771
10563,Jawa Timur,1296
10564,Sumatera Utara,225
10565,Daerah Khusus Ibukota Jakarta,5985
10566,Daerah Khusus Ibukota Jakarta,5985
10567,Bali,214
10568,Jawa Timur,1296
10569,Jawa Tengah,548
10570,Daerah Khusus Ibukota Jakarta,5985
10571,Daerah Khusus Ibukota Jakarta,5985
10572,Jawa Timur,1296
10573,Daerah Khusus Ibukota Jakarta,5985
10574,Daerah Khusus Ibukota Jakarta,5985
10575,Sumatera Selatan,120
10576,Jawa Tengah,548
10577,Daerah Khusus Ibukota Jakarta,5985
10578,Jawa Barat,1771
10579,Jawa Barat,1771
10580,Daerah Khusus Ibukota Jakarta,5985
10581,Daerah Khusus Ibukota Jakarta,5985
10582,Daerah Khusus Ibukota Jakarta,5985
10583,Daerah Khusus Ibukota Jakarta,5985
10584,Kepulauan Riau,126
10585,Daerah Khusus Ibukota Jakarta,5985
10586,Daerah Khusus Ibukota Jakarta,5985
10587,Sumatera Selatan,120
10588,Sulawesi Utara,42
10589,Daerah Khusus Ibukota Jakarta,5985
10590,Daerah Khusus Ibukota Jakarta,5985
10591,Sulawesi Tenggara,20
10592,Daerah Khusus Ibukota Jakarta,5985
10593,Daerah Khusus Ibukota Jakarta,5985
10594,Daerah Khusus Ibukota Jakarta,5985
10595,Banten,1219
10596,Banten,1219
10597,Daerah Khusus Ibukota Jakarta,5985
10598,Daerah Khusus Ibukota Jakarta,5985
10599,Riau,86
10600,Jawa Barat,1771
10601,Riau,86
10602,Jawa Tengah,548
10603,Jawa Tengah,548
10604,Daerah Khusus Ibukota Jakarta,5985
10605,Riau,86
10606,Daerah Khusus Ibukota Jakarta,5985
10607,Banten,1219
10608,Jawa Tengah,548
10609,Jawa Barat,1771
10610,Daerah Khusus Ibukota Jakarta,5985
10611,Daerah Khusus Ibukota Jakarta,5985
10612,Sulawesi Selatan,121
10613,Jawa Barat,1771
10614,Sumatera Utara,225
10615,Daerah Khusus Ibukota Jakarta,5985
10616,Daerah Khusus Ibukota Jakarta,5985
10617,Daerah Khusus Ibukota Jakarta,5985
10618,Daerah Khusus Ibukota Jakarta,5985
10619,Daerah Khusus Ibukota Jakarta,5985
10620,Banten,1219
10621,Daerah Khusus Ibukota Jakarta,5985
10622,Jawa Tengah,548
10623,Daerah Khusus Ibukota Jakarta,5985
10624,Daerah Khusus Ibukota Jakarta,5985
10625,Daerah Khusus Ibukota Jakarta,5985
10626,Daerah Khusus Ibukota Jakarta,5985
10627,Daerah Khusus Ibukota Jakarta,5985
10628,Bali,214
10629,Jawa Barat,1771
10630,Jawa Barat,1771
10631,Daerah Khusus Ibukota Jakarta,5985
10632,Jawa Barat,1771
10633,Daerah Khusus Ibukota Jakarta,5985
10634,Jawa Timur,1296
10635,Jawa Barat,1771
10636,Daerah Khusus Ibukota Jakarta,5985
10637,Jawa Tengah,548
10638,Jawa Tengah,548
10639,Banten,1219
10640,Daerah Khusus Ibukota Jakarta,5985
10641,Jawa Timur,1296
10642,Jawa Timur,1296
10643,Bali,214
10644,Kalimantan Barat,54
10645,Daerah Khusus Ibukota Jakarta,5985
10646,Daerah Istimewa Yogyakarta,216
10647,Daerah Khusus Ibukota Jakarta,5985
10648,Daerah Khusus Ibukota Jakarta,5985
10649,Daerah Khusus Ibukota Jakarta,5985
10650,Daerah Khusus Ibukota Jakarta,5985
10651,Daerah Khusus Ibukota Jakarta,5985
10652,Daerah Khusus Ibukota Jakarta,5985
10653,Daerah Khusus Ibukota Jakarta,5985
10654,Daerah Khusus Ibukota Jakarta,5985
10655,Banten,1219
10656,Daerah Khusus Ibukota Jakarta,5985
10657,Sumatera Utara,225
10658,Jawa Timur,1296
10659,Bali,214
10660,Daerah Khusus Ibukota Jakarta,5985
10661,Daerah Khusus Ibukota Jakarta,5985
10662,Daerah Khusus Ibukota Jakarta,5985
10663,Daerah Khusus Ibukota Jakarta,5985
10664,Daerah Khusus Ibukota Jakarta,5985
10665,Daerah Khusus Ibukota Jakarta,5985
10666,Daerah Khusus Ibukota Jakarta,5985
10667,Daerah Khusus Ibukota Jakarta,5985
10668,Daerah Khusus Ibukota Jakarta,5985
10669,Daerah Khusus Ibukota Jakarta,5985
10670,Daerah Khusus Ibukota Jakarta,5985
10671,Jawa Barat,1771
10672,Jawa Timur,1296
10673,Jawa Barat,1771
10674,Sumatera Selatan,120
10675,Daerah Khusus Ibukota Jakarta,5985
10676,Sumatera Selatan,120
10677,Jawa Barat,1771
10678,Bali,214
10679,Daerah Khusus Ibukota Jakarta,5985
10680,Jawa Tengah,548
10681,Daerah Khusus Ibukota Jakarta,5985
10682,Daerah Khusus Ibukota Jakarta,5985
10683,Daerah Khusus Ibukota Jakarta,5985
10684,Jawa Barat,1771
10685,Daerah Khusus Ibukota Jakarta,5985
10686,Daerah Khusus Ibukota Jakarta,5985
10687,Jawa Barat,1771
10688,Daerah Khusus Ibukota Jakarta,5985
10689,Jawa Tengah,548
10690,Daerah Khusus Ibukota Jakarta,5985
10691,Jawa Timur,1296
10692,Jawa Barat,1771
10693,Daerah Khusus Ibukota Jakarta,5985
10694,Daerah Khusus Ibukota Jakarta,5985
10695,Banten,1219
10696,Jawa Tengah,548
10697,Daerah Khusus Ibukota Jakarta,5985
10698,Jawa Barat,1771
10699,Daerah Khusus Ibukota Jakarta,5985
10700,Sulawesi Selatan,121
10701,Daerah Khusus Ibukota Jakarta,5985
10702,Daerah Khusus Ibukota Jakarta,5985
10703,Daerah Khusus Ibukota Jakarta,5985
10704,Daerah Khusus Ibukota Jakarta,5985
10705,Daerah Khusus Ibukota Jakarta,5985
10706,Jawa Timur,1296
10707,Daerah Khusus Ibukota Jakarta,5985
10708,Daerah Khusus Ibukota Jakarta,5985
10709,Jawa Timur,1296
10710,Daerah Khusus Ibukota Jakarta,5985
10711,Jawa Timur,1296
10712,Jawa Barat,1771
10713,Daerah Khusus Ibukota Jakarta,5985
10714,Daerah Khusus Ibukota Jakarta,5985
10715,Daerah Khusus Ibukota Jakarta,5985
10716,Jawa Barat,1771
10717,Jawa Timur,1296
10718,Jawa Timur,1296
10719,Jawa Timur,1296
10720,Daerah Khusus Ibukota Jakarta,5985
10721,Sulawesi Tenggara,20
10722,Banten,1219
10723,Daerah Khusus Ibukota Jakarta,5985
10724,Jawa Barat,1771
10725,Daerah Khusus Ibukota Jakarta,5985
10726,Jawa Timur,1296
10727,Jawa Barat,1771
10728,Jawa Barat,1771
10729,Jawa Timur,1296
10730,Jawa Barat,1771
10731,Daerah Khusus Ibukota Jakarta,5985
10732,Jawa Timur,1296
10733,Daerah Khusus Ibukota Jakarta,5985
10734,Sumatera Selatan,120
10735,Jawa Barat,1771
10736,Daerah Khusus Ibukota Jakarta,5985
10737,Bali,214
10738,Daerah Khusus Ibukota Jakarta,5985
10739,Daerah Khusus Ibukota Jakarta,5985
10740,Banten,1219
10741,Daerah Khusus Ibukota Jakarta,5985
10742,Sumatera Selatan,120
10743,Sumatera Utara,225
10744,Daerah Khusus Ibukota Jakarta,5985
10745,Banten,1219
10746,Kalimantan Timur,159
10747,Daerah Khusus Ibukota Jakarta,5985
10748,Banten,1219
10749,Daerah Khusus Ibukota Jakarta,5985
10750,Jawa Timur,1296
10751,Daerah Khusus Ibukota Jakarta,5985
10752,Jawa Timur,1296
10753,Daerah Khusus Ibukota Jakarta,5985
10754,Daerah Khusus Ibukota Jakarta,5985
10755,Daerah Khusus Ibukota Jakarta,5985
10756,Daerah Khusus Ibukota Jakarta,5985
10757,Jawa Barat,1771
10758,Daerah Khusus Ibukota Jakarta,5985
10759,Jawa Tengah,548
10760,Daerah Khusus Ibukota Jakarta,5985
10761,Banten,1219
10762,Daerah Khusus Ibukota Jakarta,5985
10763,Daerah Khusus Ibukota Jakarta,5985
10764,Daerah Khusus Ibukota Jakarta,5985
10765,Daerah Khusus Ibukota Jakarta,5985
10766,Daerah Khusus Ibukota Jakarta,5985
10767,Daerah Khusus Ibukota Jakarta,5985
10768,Daerah Khusus Ibukota Jakarta,5985
10769,Jawa Barat,1771
10770,Daerah Khusus Ibukota Jakarta,5985
10771,Jawa Timur,1296
10772,Kepulauan Riau,126
10773,Daerah Khusus Ibukota Jakarta,5985
10774,Jawa Timur,1296
10775,Daerah Khusus Ibukota Jakarta,5985
10776,Daerah Khusus Ibukota Jakarta,5985
10777,Daerah Khusus Ibukota Jakarta,5985
10778,Daerah Khusus Ibukota Jakarta,5985
10779,Banten,1219
10780,Banten,1219
10781,Jawa Barat,1771
10782,Jawa Barat,1771
10783,Jawa Timur,1296
10784,Daerah Khusus Ibukota Jakarta,5985
10785,Banten,1219
10786,Daerah Khusus Ibukota Jakarta,5985
10787,Daerah Khusus Ibukota Jakarta,5985
10788,Daerah Khusus Ibukota Jakarta,5985
10789,Sumatera Utara,225
10790,Daerah Khusus Ibukota Jakarta,5985
10791,Daerah Khusus Ibukota Jakarta,5985
10792,Sumatera Utara,225
10793,Daerah Khusus Ibukota Jakarta,5985
10794,Daerah Khusus Ibukota Jakarta,5985
10795,Banten,1219
10796,Jawa Barat,1771
10797,Jawa Tengah,548
10798,Jawa Timur,1296
10799,Jawa Barat,1771
10800,Daerah Khusus Ibukota Jakarta,5985
10801,Jawa Barat,1771
10802,Jawa Barat,1771
10803,Jawa Barat,1771
10804,Daerah Khusus Ibukota Jakarta,5985
10805,Jawa Tengah,548
10806,Jawa Barat,1771
10807,Banten,1219
10808,Daerah Khusus Ibukota Jakarta,5985
10809,Daerah Khusus Ibukota Jakarta,5985
10810,Daerah Khusus Ibukota Jakarta,5985
10811,Daerah Khusus Ibukota Jakarta,5985
10812,Daerah Khusus Ibukota Jakarta,5985
10813,Jawa Barat,1771
10814,Daerah Khusus Ibukota Jakarta,5985
10815,Jawa Timur,1296
10816,Jawa Tengah,548
10817,Daerah Istimewa Yogyakarta,216
10818,Bali,214
10819,Daerah Khusus Ibukota Jakarta,5985
10820,Jawa Barat,1771
10821,Daerah Khusus Ibukota Jakarta,5985
10822,Daerah Khusus Ibukota Jakarta,5985
10823,Sulawesi Selatan,121
10824,Jawa Timur,1296
10825,Daerah Istimewa Yogyakarta,216
10826,Jawa Timur,1296
10827,Jawa Barat,1771
10828,Sumatera Utara,225
10829,Daerah Khusus Ibukota Jakarta,5985
10830,Daerah Khusus Ibukota Jakarta,5985
10831,Lampung,43
10832,Daerah Khusus Ibukota Jakarta,5985
10833,Jawa Timur,1296
10834,Banten,1219
10835,Daerah Khusus Ibukota Jakarta,5985
10836,Daerah Khusus Ibukota Jakarta,5985
10837,Daerah Khusus Ibukota Jakarta,5985
10838,Daerah Khusus Ibukota Jakarta,5985
10839,Banten,1219
10840,Jawa Barat,1771
10841,Daerah Khusus Ibukota Jakarta,5985
10842,Sulawesi Tengah,40
10843,Jawa Barat,1771
10844,Daerah Khusus Ibukota Jakarta,5985
10845,Daerah Khusus Ibukota Jakarta,5985
10846,Daerah Khusus Ibukota Jakarta,5985
10847,Sulawesi Selatan,121
10848,Daerah Khusus Ibukota Jakarta,5985
10849,Jawa Timur,1296
10850,Sumatera Utara,225
10851,Daerah Khusus Ibukota Jakarta,5985
10852,Jawa Timur,1296
10853,Banten,1219
10854,Jawa Timur,1296
10855,Jawa Barat,1771
10856,Daerah Khusus Ibukota Jakarta,5985
10857,Daerah Khusus Ibukota Jakarta,5985
10858,Daerah Khusus Ibukota Jakarta,5985
10859,Daerah Khusus Ibukota Jakarta,5985
10860,Daerah Khusus Ibukota Jakarta,5985
10861,Jawa Barat,1771
10862,Jawa Barat,1771
10863,Daerah Khusus Ibukota Jakarta,5985
10864,Jawa Timur,1296
10865,Jawa Timur,1296
