id_loker,provinsi,pendidikan
5747,Daerah Khusus Ibukota Jakarta,S1
5748,Jawa Barat,S1
5749,Daerah Khusus Ibukota Jakarta,S1
5750,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5751,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5752,Daerah Khusus Ibukota Jakarta,S1
5753,Kepulauan Riau,S1
5754,Banten,TIDAK DICANTUMKAN
5755,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5756,Daerah Istimewa Yogyakarta,D3
5756,Daerah Istimewa Yogyakarta,S1
5757,Daerah Khusus Ibukota Jakarta,S1
5758,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5759,Sumatera Selatan,TIDAK DICANTUMKAN
5760,Jawa Barat,S1
5760,Jawa Barat,PROFESI
5761,Daerah Khusus Ibukota Jakarta,S1
5761,Daerah Khusus Ibukota Jakarta,S2
5762,Jawa Barat,S1
5763,Daerah Khusus Ibukota Jakarta,S1
5764,Daerah Khusus Ibukota Jakarta,S1
5765,Daerah Khusus Ibukota Jakarta,S1
5766,Daerah Khusus Ibukota Jakarta,S1
5767,Nusa Tenggara Barat,S1
5768,Sumatera Utara,D3
5769,Nusa Tenggara Barat,S1
5770,Daerah Khusus Ibukota Jakarta,S1
5771,Jawa Barat,D3
5772,Jawa Barat,D3
5772,Jawa Barat,S1
5773,Jawa Barat,D3
5773,Jawa Barat,S1
5774,Daerah Khusus Ibukota Jakarta,D3
5774,Daerah Khusus Ibukota Jakarta,S1
5775,Jawa Tengah,S1
5776,Daerah Khusus Ibukota Jakarta,S1
5777,Daerah Khusus Ibukota Jakarta,S1
5778,Daerah Khusus Ibukota Jakarta,S1
5779,Daerah Khusus Ibukota Jakarta,S1
5780,Banten,SMA
5780,Banten,SMK
5781,Banten,D3
5781,Banten,S1
5782,Daerah Khusus Ibukota Jakarta,S1
5783,Daerah Khusus Ibukota Jakarta,S1
5784,Daerah Khusus Ibukota Jakarta,S1
5784,Daerah Khusus Ibukota Jakarta,S2
5784,Daerah Khusus Ibukota Jakarta,S3
5785,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5786,Riau,S1
5786,Riau,S2
5787,Daerah Khusus Ibukota Jakarta,S1
5788,Jawa Timur,S1
5789,Daerah Khusus Ibukota Jakarta,S1
5789,Daerah Khusus Ibukota Jakarta,D3
5790,Jawa Tengah,S1
5791,Jawa Barat,D3
5792,Jawa Barat,S1
5793,Daerah Khusus Ibukota Jakarta,S1
5794,Jawa Barat,S1
5795,Daerah Khusus Ibukota Jakarta,S1
5796,Jawa Barat,D3
5797,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5798,Banten,TIDAK DICANTUMKAN
5799,Daerah Khusus Ibukota Jakarta,S1
5800,Kalimantan Timur,S1
5801,Daerah Khusus Ibukota Jakarta,S1
5802,Sulawesi Selatan,S1
5803,Sumatera Utara,D3
5804,Sumatera Barat,D3
5805,Jawa Timur,D3
5806,Jawa Barat,D3
5806,Jawa Barat,S1
5807,Daerah Khusus Ibukota Jakarta,S1
5808,Banten,S1
5809,Jawa Tengah,TIDAK DICANTUMKAN
5810,Jawa Barat,D3
5811,Sulawesi Selatan,S1
5812,Daerah Khusus Ibukota Jakarta,S1
5813,Jawa Barat,S1
5814,Jawa Barat,D3
5814,Jawa Barat,S1
5815,Daerah Khusus Ibukota Jakarta,S1
5816,Jawa Barat,D3
5817,Daerah Khusus Ibukota Jakarta,D3
5817,Daerah Khusus Ibukota Jakarta,S1
5818,Daerah Khusus Ibukota Jakarta,D3
5819,Daerah Khusus Ibukota Jakarta,D3
5820,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5821,Jawa Timur,TIDAK DICANTUMKAN
5822,Jawa Barat,S1
5823,Daerah Khusus Ibukota Jakarta,D3
5823,Daerah Khusus Ibukota Jakarta,S1
5824,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5825,Daerah Khusus Ibukota Jakarta,D3
5825,Daerah Khusus Ibukota Jakarta,S1
5826,Daerah Khusus Ibukota Jakarta,D3
5827,Daerah Khusus Ibukota Jakarta,S1
5828,Jawa Timur,D3
5828,Jawa Timur,S1
5829,Daerah Khusus Ibukota Jakarta,S1
5830,Daerah Khusus Ibukota Jakarta,S1
5831,Jawa Barat,TIDAK DICANTUMKAN
5832,Daerah Khusus Ibukota Jakarta,S1
5833,Jawa Timur,D3
5834,Daerah Khusus Ibukota Jakarta,D3
5835,Daerah Khusus Ibukota Jakarta,S1
5835,Daerah Khusus Ibukota Jakarta,S2
5835,Daerah Khusus Ibukota Jakarta,S3
5836,Kalimantan Utara,TIDAK DICANTUMKAN
5837,Jawa Barat,D3
5838,Jawa Timur,S1
5839,Jawa Barat,S1
5840,Jawa Barat,S1
5841,Jawa Timur,D3
5842,Jawa Timur,D3
5843,Jawa Tengah,S1
5843,Jawa Tengah,S2
5843,Jawa Tengah,S3
5844,Jawa Timur,D3
5845,Bali,D3
5845,Bali,S1
5845,Bali,SMA
5846,Daerah Khusus Ibukota Jakarta,SMA
5847,Daerah Khusus Ibukota Jakarta,S1
5848,Jawa Barat,D3
5848,Jawa Barat,S1
5848,Jawa Barat,S2
5849,Jawa Barat,S1
5850,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5851,Jawa Timur,TIDAK DICANTUMKAN
5852,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5853,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5854,Banten,S1
5855,Jawa Barat,D3
5855,Jawa Barat,S1
5856,Jawa Barat,S1
5857,Daerah Khusus Ibukota Jakarta,SMK
5857,Daerah Khusus Ibukota Jakarta,D3
5858,Jawa Timur,D3
5858,Jawa Timur,S1
5859,Daerah Khusus Ibukota Jakarta,D3
5859,Daerah Khusus Ibukota Jakarta,S1
5860,Daerah Khusus Ibukota Jakarta,S1
5861,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5862,Daerah Khusus Ibukota Jakarta,SMA
5863,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5864,Daerah Khusus Ibukota Jakarta,S1
5865,Jawa Barat,S1
5866,Daerah Khusus Ibukota Jakarta,SMA
5866,Daerah Khusus Ibukota Jakarta,D3
5867,Daerah Khusus Ibukota Jakarta,D3
5867,Daerah Khusus Ibukota Jakarta,S1
5868,Banten,S1
5869,Daerah Khusus Ibukota Jakarta,D3
5870,Daerah Khusus Ibukota Jakarta,S1
5871,Jawa Barat,D3
5871,Jawa Barat,S1
5872,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5873,Daerah Khusus Ibukota Jakarta,S1
5874,Daerah Khusus Ibukota Jakarta,S1
5875,Jawa Tengah,S1
5876,Daerah Khusus Ibukota Jakarta,S1
5877,Daerah Khusus Ibukota Jakarta,S1
5878,Daerah Khusus Ibukota Jakarta,S1
5879,Daerah Khusus Ibukota Jakarta,S1
5880,Daerah Khusus Ibukota Jakarta,S1
5881,Daerah Khusus Ibukota Jakarta,SMA
5882,Daerah Khusus Ibukota Jakarta,S1
5883,Daerah Khusus Ibukota Jakarta,S1
5884,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5885,Daerah Khusus Ibukota Jakarta,S1
5886,Jawa Timur,S1
5887,Daerah Khusus Ibukota Jakarta,S1
5888,Daerah Khusus Ibukota Jakarta,S1
5889,Jawa Timur,S1
5890,Kalimantan Utara,SMA
5891,Jawa Timur,S1
5892,Daerah Khusus Ibukota Jakarta,S1
5892,Daerah Khusus Ibukota Jakarta,PROFESI
5893,Jawa Barat,D3
5894,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5895,Nusa Tenggara Timur,S1
5896,Jawa Barat,S1
5897,Daerah Khusus Ibukota Jakarta,D3
5897,Daerah Khusus Ibukota Jakarta,S1
5898,Jawa Barat,S2
5898,Jawa Barat,S1
5899,Jawa Timur,S1
5900,Daerah Khusus Ibukota Jakarta,S1
5900,Daerah Khusus Ibukota Jakarta,PROFESI
5901,Daerah Khusus Ibukota Jakarta,S1
5901,Daerah Khusus Ibukota Jakarta,S2
5901,Daerah Khusus Ibukota Jakarta,S3
5902,Daerah Khusus Ibukota Jakarta,S1
5902,Daerah Khusus Ibukota Jakarta,PROFESI
5903,Jawa Timur,S1
5904,Kalimantan Selatan,D3
5905,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5906,Jawa Barat,S1
5907,Daerah Istimewa Yogyakarta,D3
5908,Jawa Barat,S1
5909,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5910,Bali,S1
5911,Jawa Barat,TIDAK DICANTUMKAN
5912,Daerah Khusus Ibukota Jakarta,SMA
5913,Daerah Khusus Ibukota Jakarta,S1
5914,Jawa Timur,D3
5914,Jawa Timur,S1
5915,Daerah Khusus Ibukota Jakarta,S1
5916,Daerah Khusus Ibukota Jakarta,S1
5917,Jawa Timur,D3
5918,Jawa Timur,S1
5919,Daerah Khusus Ibukota Jakarta,D3
5920,Jawa Barat,D3
5920,Jawa Barat,S1
5921,Jawa Barat,D3
5922,Jawa Barat,S1
5923,Nusa Tenggara Barat,S1
5924,Jawa Timur,PROFESI
5924,Jawa Timur,S1
5925,Banten,S1
5926,Jawa Barat,TIDAK DICANTUMKAN
5927,Papua,S1
5928,Daerah Khusus Ibukota Jakarta,D3
5928,Daerah Khusus Ibukota Jakarta,S1
5929,Daerah Khusus Ibukota Jakarta,S1
5929,Daerah Khusus Ibukota Jakarta,S2
5929,Daerah Khusus Ibukota Jakarta,S3
5930,Jawa Barat,S1
5931,Jawa Barat,S1
5932,Jawa Barat,D3
5933,Daerah Khusus Ibukota Jakarta,S1
5934,Jawa Barat,S1
5935,Jawa Barat,D3
5936,Nusa Tenggara Barat,D3
5937,Jawa Barat,S1
5938,Daerah Khusus Ibukota Jakarta,SMA
5938,Daerah Khusus Ibukota Jakarta,D3
5938,Daerah Khusus Ibukota Jakarta,S1
5939,Jawa Barat,SMA
5939,Jawa Barat,D3
5939,Jawa Barat,S1
5940,Banten,D3
5941,Daerah Khusus Ibukota Jakarta,S1
5941,Daerah Khusus Ibukota Jakarta,S2
5941,Daerah Khusus Ibukota Jakarta,S3
5942,Banten,S1
5943,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5944,Jawa Tengah,D3
5944,Jawa Tengah,S1
5945,Daerah Khusus Ibukota Jakarta,S1
5946,Jawa Barat,D3
5947,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5948,Banten,S1
5949,Banten,S1
5950,Banten,S1
5951,Sumatera Utara,D3
5951,Sumatera Utara,S1
5952,Jawa Timur,S1
5953,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5954,Banten,SMA
5955,Jawa Tengah,S1
5955,Jawa Tengah,D3
5956,Daerah Khusus Ibukota Jakarta,S1
5957,Daerah Khusus Ibukota Jakarta,D3
5958,Daerah Khusus Ibukota Jakarta,S1
5958,Daerah Khusus Ibukota Jakarta,S2
5958,Daerah Khusus Ibukota Jakarta,S3
5959,Daerah Khusus Ibukota Jakarta,S1
5960,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5961,Jawa Barat,TIDAK DICANTUMKAN
5962,Daerah Khusus Ibukota Jakarta,PROFESI
5962,Daerah Khusus Ibukota Jakarta,S1
5963,Sumatera Barat,S1
5964,Banten,S1
5965,Bali,S1
5966,Daerah Khusus Ibukota Jakarta,SMK
5967,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5968,Daerah Khusus Ibukota Jakarta,S1
5969,Daerah Khusus Ibukota Jakarta,S1
5970,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5971,Banten,D3
5972,Daerah Khusus Ibukota Jakarta,S1
5973,Daerah Khusus Ibukota Jakarta,S1
5974,Jawa Barat,S1
5975,Daerah Khusus Ibukota Jakarta,PROFESI
5975,Daerah Khusus Ibukota Jakarta,S1
5976,Jawa Barat,S1
5977,Daerah Khusus Ibukota Jakarta,S1
5978,Daerah Khusus Ibukota Jakarta,S1
5979,Daerah Khusus Ibukota Jakarta,S1
5980,Daerah Khusus Ibukota Jakarta,S1
5981,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5982,Daerah Khusus Ibukota Jakarta,D3
5983,Jawa Barat,SMA
5984,Banten,TIDAK DICANTUMKAN
5985,Daerah Khusus Ibukota Jakarta,D3
5986,Bali,S1
5987,Jawa Timur,D3
5987,Jawa Timur,S1
5988,Bali,D3
5988,Bali,S1
5989,Daerah Khusus Ibukota Jakarta,D3
5989,Daerah Khusus Ibukota Jakarta,S1
5990,Daerah Khusus Ibukota Jakarta,S1
5991,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
5992,Daerah Khusus Ibukota Jakarta,D3
5993,Daerah Khusus Ibukota Jakarta,D3
5994,Daerah Khusus Ibukota Jakarta,S1
5995,Jawa Barat,S1
5996,Daerah Istimewa Yogyakarta,S1
5997,Lampung,S1
5998,Jawa Timur,SMK
5999,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6000,Daerah Khusus Ibukota Jakarta,S1
6001,Jawa Barat,D3
6001,Jawa Barat,S1
6002,Jawa Timur,D3
6003,Daerah Istimewa Yogyakarta,S1
6004,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6005,Sumatera Selatan,S1
6006,Daerah Khusus Ibukota Jakarta,SMA
6007,Daerah Khusus Ibukota Jakarta,S1
6008,Daerah Khusus Ibukota Jakarta,PROFESI
6008,Daerah Khusus Ibukota Jakarta,S1
6009,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6010,Banten,TIDAK DICANTUMKAN
6011,Banten,S1
6012,Daerah Khusus Ibukota Jakarta,S1
6013,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6014,Daerah Khusus Ibukota Jakarta,S1
6015,Jawa Barat,D3
6016,Sulawesi Selatan,D3
6016,Sulawesi Selatan,S1
6017,Daerah Khusus Ibukota Jakarta,D3
6018,Daerah Khusus Ibukota Jakarta,S1
6019,Sumatera Utara,D3
6020,Jawa Timur,S1
6021,Jawa Timur,TIDAK DICANTUMKAN
6022,Daerah Khusus Ibukota Jakarta,S1
6023,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6024,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6025,Jawa Barat,D3
6025,Jawa Barat,S1
6026,Daerah Khusus Ibukota Jakarta,S1
6027,Jawa Barat,SMA
6028,Riau,D3
6029,Sumatera Selatan,D3
6030,Jawa Timur,D3
6030,Jawa Timur,S1
6031,Daerah Khusus Ibukota Jakarta,S1
6032,Jawa Tengah,S1
6033,Daerah Khusus Ibukota Jakarta,D3
6034,Banten,S1
6035,Jawa Barat,D3
6036,Daerah Khusus Ibukota Jakarta,S1
6037,Jawa Timur,D3
6037,Jawa Timur,S1
6038,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6039,Jawa Barat,D3
6040,Jambi,D3
6041,Daerah Khusus Ibukota Jakarta,S1
6042,Jawa Timur,TIDAK DICANTUMKAN
6043,Kepulauan Riau,S1
6044,Jawa Timur,TIDAK DICANTUMKAN
6045,Jawa Timur,S1
6046,Jawa Timur,S1
6046,Jawa Timur,S2
6047,Daerah Khusus Ibukota Jakarta,D3
6048,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6049,Jawa Barat,D3
6050,Daerah Khusus Ibukota Jakarta,SMA
6050,Daerah Khusus Ibukota Jakarta,D3
6050,Daerah Khusus Ibukota Jakarta,S1
6051,Daerah Khusus Ibukota Jakarta,S1
6052,Daerah Khusus Ibukota Jakarta,S1
6053,Bali,S1
6054,Jawa Timur,D3
6054,Jawa Timur,S1
6055,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6056,Daerah Khusus Ibukota Jakarta,S1
6057,Jawa Timur,S1
6057,Jawa Timur,S2
6057,Jawa Timur,S3
6058,Daerah Khusus Ibukota Jakarta,S1
6059,Jawa Barat,D3
6060,Daerah Khusus Ibukota Jakarta,S1
6061,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6062,Kalimantan Timur,S1
6063,Daerah Khusus Ibukota Jakarta,S1
6064,Jawa Barat,TIDAK DICANTUMKAN
6065,Bali,S1
6066,Daerah Khusus Ibukota Jakarta,S2
6066,Daerah Khusus Ibukota Jakarta,S3
6067,Jawa Barat,TIDAK DICANTUMKAN
6068,Banten,S1
6069,Daerah Khusus Ibukota Jakarta,S1
6069,Daerah Khusus Ibukota Jakarta,PROFESI
6070,Daerah Khusus Ibukota Jakarta,PROFESI
6071,Daerah Khusus Ibukota Jakarta,SMA
6071,Daerah Khusus Ibukota Jakarta,D3
6072,Banten,TIDAK DICANTUMKAN
6073,Daerah Khusus Ibukota Jakarta,S1
6074,Daerah Khusus Ibukota Jakarta,S2
6075,Daerah Khusus Ibukota Jakarta,S1
6076,Daerah Khusus Ibukota Jakarta,S1
6077,Daerah Khusus Ibukota Jakarta,S1
6078,Jawa Barat,TIDAK DICANTUMKAN
6079,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6080,Banten,S1
6081,Jawa Timur,S1
6081,Jawa Timur,S2
6081,Jawa Timur,S3
6082,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6083,Daerah Khusus Ibukota Jakarta,D3
6084,Jawa Barat,D3
6085,Daerah Khusus Ibukota Jakarta,D3
6086,Bali,S1
6087,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6088,Riau,S1
6089,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6090,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6091,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6092,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6093,Sulawesi Tenggara,S1
6094,Kepulauan Riau,D3
6095,Daerah Khusus Ibukota Jakarta,S2
6096,Daerah Khusus Ibukota Jakarta,S1
6097,Jawa Timur,SMA
6097,Jawa Timur,S1
6098,Daerah Khusus Ibukota Jakarta,PROFESI
6098,Daerah Khusus Ibukota Jakarta,D3
6099,Sumatera Selatan,D3
6099,Sumatera Selatan,S1
6100,Daerah Khusus Ibukota Jakarta,S1
6101,Daerah Khusus Ibukota Jakarta,S1
6102,Daerah Khusus Ibukota Jakarta,D3
6103,Daerah Khusus Ibukota Jakarta,S1
6103,Daerah Khusus Ibukota Jakarta,S2
6103,Daerah Khusus Ibukota Jakarta,S3
6104,Jawa Timur,S1
6105,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6106,Daerah Khusus Ibukota Jakarta,D3
6106,Daerah Khusus Ibukota Jakarta,S1
6107,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6108,Daerah Khusus Ibukota Jakarta,S1
6109,Jawa Tengah,D3
6110,Daerah Khusus Ibukota Jakarta,D3
6111,Jawa Barat,D3
6111,Jawa Barat,S1
6112,Banten,S1
6112,Banten,S2
6112,Banten,S3
6113,Jawa Timur,S1
6114,Daerah Khusus Ibukota Jakarta,S1
6115,Jawa Barat,D3
6115,Jawa Barat,S1
6116,Daerah Khusus Ibukota Jakarta,S1
6117,Jawa Timur,PROFESI
6117,Jawa Timur,S2
6117,Jawa Timur,S3
6118,Daerah Khusus Ibukota Jakarta,D3
6118,Daerah Khusus Ibukota Jakarta,S1
6119,Jawa Timur,D3
6120,Daerah Khusus Ibukota Jakarta,SMA
6121,Daerah Khusus Ibukota Jakarta,D3
6122,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6123,Jawa Barat,D3
6124,Jawa Tengah,S1
6125,Banten,TIDAK DICANTUMKAN
6126,Daerah Khusus Ibukota Jakarta,S1
6127,Jawa Barat,S1
6128,Daerah Khusus Ibukota Jakarta,S1
6129,Kalimantan Tengah,S1
6130,Daerah Khusus Ibukota Jakarta,S1
6131,Jawa Timur,SMK
6132,Daerah Khusus Ibukota Jakarta,S2
6132,Daerah Khusus Ibukota Jakarta,S3
6133,Banten,S1
6133,Banten,S2
6134,Sumatera Utara,S1
6135,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6136,Jawa Barat,S1
6137,Daerah Khusus Ibukota Jakarta,D3
6138,Jawa Barat,SMK
6139,Jawa Barat,S1
6140,Jawa Timur,D3
6141,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6142,Banten,D3
6143,Daerah Khusus Ibukota Jakarta,S1
6144,Daerah Khusus Ibukota Jakarta,S1
6145,Daerah Khusus Ibukota Jakarta,D3
6145,Daerah Khusus Ibukota Jakarta,S1
6146,Daerah Khusus Ibukota Jakarta,D3
6147,Jawa Timur,S1
6148,Jawa Tengah,S1
6149,Banten,SMA
6150,Daerah Khusus Ibukota Jakarta,PROFESI
6150,Daerah Khusus Ibukota Jakarta,D3
6150,Daerah Khusus Ibukota Jakarta,S1
6151,Jawa Timur,D3
6152,Jawa Timur,D3
6153,Jawa Timur,S1
6153,Jawa Timur,S2
6153,Jawa Timur,S3
6154,Daerah Khusus Ibukota Jakarta,S1
6155,Banten,S1
6156,Daerah Khusus Ibukota Jakarta,S1
6157,Kepulauan Riau,TIDAK DICANTUMKAN
6158,Jawa Timur,S1
6159,Daerah Khusus Ibukota Jakarta,S1
6160,Kalimantan Utara,SMA
6161,Daerah Khusus Ibukota Jakarta,PROFESI
6161,Daerah Khusus Ibukota Jakarta,D3
6161,Daerah Khusus Ibukota Jakarta,S1
6162,Kalimantan Utara,SMA
6163,Sulawesi Selatan,D3
6163,Sulawesi Selatan,S1
6164,Daerah Khusus Ibukota Jakarta,S1
6165,Daerah Khusus Ibukota Jakarta,S1
6166,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6167,Daerah Khusus Ibukota Jakarta,S1
6168,Banten,S1
6169,Daerah Khusus Ibukota Jakarta,D3
6170,Jawa Barat,TIDAK DICANTUMKAN
6171,Jawa Barat,S1
6172,Daerah Khusus Ibukota Jakarta,S1
6173,Jawa Barat,S1
6174,Daerah Khusus Ibukota Jakarta,S1
6175,Kalimantan Utara,SMA
6176,Jawa Timur,S1
6177,Daerah Khusus Ibukota Jakarta,S1
6178,Daerah Khusus Ibukota Jakarta,S1
6179,Bali,TIDAK DICANTUMKAN
6180,Kalimantan Utara,D3
6181,Jawa Timur,S1
6182,Daerah Khusus Ibukota Jakarta,S1
6183,Jawa Barat,S1
6184,Jawa Barat,D3
6184,Jawa Barat,S2
6185,Daerah Khusus Ibukota Jakarta,SMA
6186,Daerah Khusus Ibukota Jakarta,SMK
6187,Aceh,D3
6188,Jawa Timur,S1
6189,Daerah Khusus Ibukota Jakarta,D3
6190,Kalimantan Timur,D3
6191,Kalimantan Utara,D3
6192,Kalimantan Selatan,D3
6193,Riau,S1
6194,Jawa Barat,S1
6195,Kalimantan Utara,D3
6196,Jawa Timur,TIDAK DICANTUMKAN
6197,Jawa Barat,S1
6198,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6199,Jawa Barat,TIDAK DICANTUMKAN
6200,Nusa Tenggara Timur,PROFESI
6201,Daerah Khusus Ibukota Jakarta,S1
6202,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6203,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6204,Kalimantan Barat,S1
6205,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6206,Daerah Khusus Ibukota Jakarta,S1
6206,Daerah Khusus Ibukota Jakarta,S2
6207,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6208,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6209,Daerah Khusus Ibukota Jakarta,S1
6210,Daerah Khusus Ibukota Jakarta,S1
6211,Jawa Tengah,D3
6212,Bali,SMA
6212,Bali,D3
6213,Papua,D3
6214,Jawa Barat,S1
6215,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6216,Daerah Khusus Ibukota Jakarta,S1
6216,Daerah Khusus Ibukota Jakarta,S2
6217,Jawa Barat,TIDAK DICANTUMKAN
6218,Daerah Khusus Ibukota Jakarta,S1
6219,Daerah Khusus Ibukota Jakarta,S1
6220,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6221,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6222,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6223,Kalimantan Timur,S1
6224,Kalimantan Timur,S1
6225,Daerah Khusus Ibukota Jakarta,S1
6226,Daerah Khusus Ibukota Jakarta,S1
6227,Daerah Khusus Ibukota Jakarta,D3
6227,Daerah Khusus Ibukota Jakarta,S1
6228,Daerah Khusus Ibukota Jakarta,D3
6228,Daerah Khusus Ibukota Jakarta,S1
6229,Daerah Khusus Ibukota Jakarta,S1
6230,Daerah Khusus Ibukota Jakarta,D3
6230,Daerah Khusus Ibukota Jakarta,S1
6231,Daerah Khusus Ibukota Jakarta,SMA
6232,Daerah Khusus Ibukota Jakarta,S1
6233,Daerah Khusus Ibukota Jakarta,S1
6234,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6235,Daerah Khusus Ibukota Jakarta,S1
6236,Daerah Khusus Ibukota Jakarta,SMA
6236,Daerah Khusus Ibukota Jakarta,S1
6237,Banten,TIDAK DICANTUMKAN
6238,Daerah Istimewa Yogyakarta,SMA
6239,Daerah Khusus Ibukota Jakarta,S1
6240,Daerah Khusus Ibukota Jakarta,S1
6241,Daerah Khusus Ibukota Jakarta,D3
6242,Daerah Khusus Ibukota Jakarta,D3
6243,Daerah Khusus Ibukota Jakarta,D3
6244,Kalimantan Selatan,D3
6245,Daerah Khusus Ibukota Jakarta,S1
6246,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6247,Daerah Khusus Ibukota Jakarta,S1
6248,Jawa Barat,S1
6249,Banten,TIDAK DICANTUMKAN
6250,Jawa Barat,S1
6250,Jawa Barat,S2
6250,Jawa Barat,PROFESI
6251,Daerah Khusus Ibukota Jakarta,S1
6252,Daerah Khusus Ibukota Jakarta,S1
6253,Daerah Khusus Ibukota Jakarta,S1
6254,Jawa Barat,TIDAK DICANTUMKAN
6255,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6256,Jawa Barat,D3
6256,Jawa Barat,S1
6257,Daerah Khusus Ibukota Jakarta,D3
6258,Daerah Khusus Ibukota Jakarta,S1
6259,Jawa Barat,S1
6260,Jawa Barat,S1
6260,Jawa Barat,S2
6261,Banten,TIDAK DICANTUMKAN
6262,Daerah Khusus Ibukota Jakarta,S1
6263,Daerah Khusus Ibukota Jakarta,S1
6264,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6265,Daerah Khusus Ibukota Jakarta,PROFESI
6265,Daerah Khusus Ibukota Jakarta,D3
6266,Daerah Khusus Ibukota Jakarta,S1
6267,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6268,Daerah Khusus Ibukota Jakarta,TIDAK DICANTUMKAN
6269,Daerah Khusus Ibukota Jakarta,S1
6270,Daerah Khusus Ibukota Jakarta,D3
6270,Daerah Khusus Ibukota Jakarta,S1
6271,Jawa Barat,TIDAK DICANTUMKAN
6272,Daerah Khusus Ibukota Jakarta,S1
6273,Daerah Khusus Ibukota Jakarta,SMA
6273,Daerah Khusus Ibukota Jakarta,PROFESI
6274,Daerah Khusus Ibukota Jakarta,S1
6274,Daerah Khusus Ibukota Jakarta,D3
6275,Daerah Khusus Ibukota Jakarta,S1
