id_loker,provinsi,pendidikan
1276,DKI Jakarta,TIDAK DICANTUMKAN
1277,DKI Jakarta,TIDAK DICANTUMKAN
1278,DKI Jakarta,TIDAK DICANTUMKAN
1279,DKI Jakarta,TIDAK DICANTUMKAN
1280,DKI Jakarta,D3
1281,DKI Jakarta,D3
1282,DKI Jakarta,TIDAK DICANTUMKAN
1283,Jawa Barat,TIDAK DICANTUMKAN
1284,DKI Jakarta,TIDAK DICANTUMKAN
1285,Banten,TIDAK DICANTUMKAN
1286,DKI Jakarta,TIDAK DICANTUMKAN
1287,DKI Jakarta,S1
1288,DKI Jakarta,TIDAK DICANTUMKAN
1289,DKI Jakarta,S1
1290,DKI Jakarta,TIDAK DICANTUMKAN
1291,DKI Jakarta,TIDAK DICANTUMKAN
1292,DKI Jakarta,D3
1293,DKI Jakarta,D3
1294,DKI Jakarta,D3
1295,DKI Jakarta,TIDAK DICANTUMKAN
1296,DI Yogyakarta,SMK
1296,DI Yogyakarta,S1
1297,DKI Jakarta,TIDAK DICANTUMKAN
1298,DKI Jakarta,TIDAK DICANTUMKAN
1299,DKI Jakarta,TIDAK DICANTUMKAN
1300,DKI Jakarta,TIDAK DICANTUMKAN
1301,Banten,TIDAK DICANTUMKAN
1302,DKI Jakarta,TIDAK DICANTUMKAN
1303,DKI Jakarta,TIDAK DICANTUMKAN
1304,DKI Jakarta,TIDAK DICANTUMKAN
1305,DKI Jakarta,TIDAK DICANTUMKAN
1306,DKI Jakarta,D3
1306,DKI Jakarta,S1
1307,DKI Jakarta,TIDAK DICANTUMKAN
1308,DI Yogyakarta,TIDAK DICANTUMKAN
1309,DI Yogyakarta,TIDAK DICANTUMKAN
1310,DKI Jakarta,TIDAK DICANTUMKAN
1311,Banten,TIDAK DICANTUMKAN
1312,DI Yogyakarta,TIDAK DICANTUMKAN
1313,Jawa Timur,S1
1314,DKI Jakarta,TIDAK DICANTUMKAN
1315,DKI Jakarta,S1
1316,Jawa Tengah,D3
1317,DKI Jakarta,TIDAK DICANTUMKAN
1318,DKI Jakarta,D3
1318,DKI Jakarta,SMK
1319,DKI Jakarta,TIDAK DICANTUMKAN
1320,DKI Jakarta,S1
1321,DKI Jakarta,D3
1321,DKI Jakarta,S1
1322,Jawa Timur,TIDAK DICANTUMKAN
1323,DKI Jakarta,TIDAK DICANTUMKAN
1324,DKI Jakarta,S1
1325,DKI Jakarta,TIDAK DICANTUMKAN
1326,DKI Jakarta,S1
1327,DKI Jakarta,S1
1328,DKI Jakarta,TIDAK DICANTUMKAN
1329,DKI Jakarta,TIDAK DICANTUMKAN
1330,DKI Jakarta,S1
1331,DKI Jakarta,TIDAK DICANTUMKAN
1332,DKI Jakarta,TIDAK DICANTUMKAN
1333,DKI Jakarta,TIDAK DICANTUMKAN
1334,DKI Jakarta,S1
1335,DKI Jakarta,TIDAK DICANTUMKAN
1336,DKI Jakarta,TIDAK DICANTUMKAN
1337,DKI Jakarta,TIDAK DICANTUMKAN
1338,DKI Jakarta,S1
1339,DKI Jakarta,TIDAK DICANTUMKAN
1340,DKI Jakarta,S1
1341,DKI Jakarta,TIDAK DICANTUMKAN
1342,DKI Jakarta,TIDAK DICANTUMKAN
1343,DKI Jakarta,TIDAK DICANTUMKAN
1344,DKI Jakarta,TIDAK DICANTUMKAN
1345,DKI Jakarta,S1
1346,DKI Jakarta,D3
1347,Jawa Timur,D3
1348,DKI Jakarta,S1
1349,DKI Jakarta,TIDAK DICANTUMKAN
1350,DKI Jakarta,S1
1350,DKI Jakarta,D3
1351,DKI Jakarta,TIDAK DICANTUMKAN
1352,DI Yogyakarta,TIDAK DICANTUMKAN
1353,Jawa Barat,TIDAK DICANTUMKAN
1354,Jawa Barat,S1
1355,DKI Jakarta,TIDAK DICANTUMKAN
1356,DKI Jakarta,TIDAK DICANTUMKAN
1357,DKI Jakarta,S1
1358,DKI Jakarta,S1
1359,Jawa Barat,TIDAK DICANTUMKAN
1360,DKI Jakarta,TIDAK DICANTUMKAN
1361,DKI Jakarta,TIDAK DICANTUMKAN
1362,DKI Jakarta,TIDAK DICANTUMKAN
1363,Jawa Timur,TIDAK DICANTUMKAN
1364,DKI Jakarta,S1
1365,DKI Jakarta,S1
1366,DKI Jakarta,S1
1367,DKI Jakarta,S1
1368,Kepulauan Riau,TIDAK DICANTUMKAN
1369,Banten,D3
1369,Banten,S1
1370,DI Yogyakarta,S1
1371,DKI Jakarta,TIDAK DICANTUMKAN
1372,DKI Jakarta,S1
1373,DKI Jakarta,S1
1374,Jawa Barat,D3
1375,Riau,S1
1376,Jawa Barat,TIDAK DICANTUMKAN
1377,DKI Jakarta,TIDAK DICANTUMKAN
1378,DKI Jakarta,TIDAK DICANTUMKAN
1379,DKI Jakarta,D3
1380,Jawa Barat,TIDAK DICANTUMKAN
1381,Jawa Barat,TIDAK DICANTUMKAN
1382,Banten,S1
1383,Jawa Barat,S1
1384,DKI Jakarta,TIDAK DICANTUMKAN
1385,DKI Jakarta,TIDAK DICANTUMKAN
1386,DKI Jakarta,SMK
1387,Jawa Barat,S1
1388,Jawa Barat,TIDAK DICANTUMKAN
1389,DKI Jakarta,S1
1390,DKI Jakarta,D3
1391,DKI Jakarta,S1
1392,Jawa Timur,TIDAK DICANTUMKAN
1393,Jawa Barat,TIDAK DICANTUMKAN
1394,DKI Jakarta,SMK
1395,Jawa Timur,S1
1396,Jawa Barat,TIDAK DICANTUMKAN
1397,DKI Jakarta,D3
1398,DKI Jakarta,TIDAK DICANTUMKAN
1399,DKI Jakarta,S1
1400,Jawa Barat,TIDAK DICANTUMKAN
1401,Jawa Barat,TIDAK DICANTUMKAN
1402,DKI Jakarta,D3
1403,DKI Jakarta,TIDAK DICANTUMKAN
1404,Jawa Barat,D3
1405,DKI Jakarta,D3
1406,DKI Jakarta,TIDAK DICANTUMKAN
1407,DKI Jakarta,S1
1408,DKI Jakarta,TIDAK DICANTUMKAN
1409,DKI Jakarta,S1
1410,DKI Jakarta,TIDAK DICANTUMKAN
1411,DKI Jakarta,S1
1412,Banten,TIDAK DICANTUMKAN
1413,DKI Jakarta,TIDAK DICANTUMKAN
1414,DKI Jakarta,TIDAK DICANTUMKAN
1415,DKI Jakarta,S1
1416,DKI Jakarta,S1
1417,Banten,S1
1417,Banten,D3
1418,Banten,TIDAK DICANTUMKAN
1419,DKI Jakarta,TIDAK DICANTUMKAN
1420,DKI Jakarta,D3
1421,DKI Jakarta,S1
1422,Jawa Barat,S1
1423,Jawa Barat,TIDAK DICANTUMKAN
1424,Bali,TIDAK DICANTUMKAN
1425,DKI Jakarta,D3
1426,Banten,SMK
1427,Jawa Barat,TIDAK DICANTUMKAN
1428,DKI Jakarta,TIDAK DICANTUMKAN
1429,Jawa Barat,S1
1429,Jawa Barat,D3
1430,Jawa Timur,TIDAK DICANTUMKAN
1431,DKI Jakarta,TIDAK DICANTUMKAN
1432,DKI Jakarta,TIDAK DICANTUMKAN
1433,DKI Jakarta,S1
1434,DKI Jakarta,S1
1435,DKI Jakarta,TIDAK DICANTUMKAN
1436,DKI Jakarta,S1
1437,DKI Jakarta,S1
1438,Banten,TIDAK DICANTUMKAN
1439,DKI Jakarta,TIDAK DICANTUMKAN
1440,DKI Jakarta,S1
1441,DKI Jakarta,S1
1442,Banten,TIDAK DICANTUMKAN
1443,DKI Jakarta,SMK
1444,DKI Jakarta,S1
1445,Jawa Barat,SMK
1446,Jawa Barat,S1
1447,Jawa Timur,TIDAK DICANTUMKAN
1448,DKI Jakarta,D3
1449,Banten,S1
1450,Banten,TIDAK DICANTUMKAN
1451,DKI Jakarta,S1
1452,DKI Jakarta,TIDAK DICANTUMKAN
1453,Jawa Timur,TIDAK DICANTUMKAN
1454,Jawa Timur,TIDAK DICANTUMKAN
1455,Jawa Timur,TIDAK DICANTUMKAN
1456,Jawa Timur,TIDAK DICANTUMKAN
1457,Jawa Barat,D3
1458,DKI Jakarta,TIDAK DICANTUMKAN
1459,DKI Jakarta,TIDAK DICANTUMKAN
1460,DI Yogyakarta,S1
1461,DKI Jakarta,S1
1462,DKI Jakarta,S1
1462,DKI Jakarta,D3
1463,DKI Jakarta,SMK
1464,DI Yogyakarta,TIDAK DICANTUMKAN
1465,Jawa Barat,TIDAK DICANTUMKAN
1466,DI Yogyakarta,TIDAK DICANTUMKAN
1467,DI Yogyakarta,TIDAK DICANTUMKAN
1468,DKI Jakarta,TIDAK DICANTUMKAN
1469,Jawa Barat,TIDAK DICANTUMKAN
1470,DKI Jakarta,S1
1471,DKI Jakarta,TIDAK DICANTUMKAN
1472,DKI Jakarta,TIDAK DICANTUMKAN
1473,Jawa Timur,S1
1473,Jawa Timur,D3
1474,DI Yogyakarta,TIDAK DICANTUMKAN
1475,DKI Jakarta,TIDAK DICANTUMKAN
1476,Jawa Timur,S1
1476,Jawa Timur,D3
1477,DKI Jakarta,TIDAK DICANTUMKAN
1478,Jawa Barat,SMK
1478,Jawa Barat,D3
1479,Kepulauan Riau,S1
1480,Sulawesi Selatan,SMK
1481,DKI Jakarta,D3
1482,DKI Jakarta,TIDAK DICANTUMKAN
1483,DKI Jakarta,TIDAK DICANTUMKAN
1484,DKI Jakarta,S1
1485,DKI Jakarta,TIDAK DICANTUMKAN
1486,DKI Jakarta,TIDAK DICANTUMKAN
1487,Banten,D3
1488,DKI Jakarta,S1
1489,DKI Jakarta,TIDAK DICANTUMKAN
1490,Jawa Timur,TIDAK DICANTUMKAN
1491,DKI Jakarta,S1
1492,DI Yogyakarta,TIDAK DICANTUMKAN
1493,Bali,D3
1494,DKI Jakarta,TIDAK DICANTUMKAN
1495,Sumatera Selatan,TIDAK DICANTUMKAN
1496,DKI Jakarta,S1
1497,Riau,TIDAK DICANTUMKAN
1498,Kalimantan Timur,TIDAK DICANTUMKAN
1499,Sumatera Utara,TIDAK DICANTUMKAN
1500,Sulawesi Selatan,TIDAK DICANTUMKAN
1501,Bali,TIDAK DICANTUMKAN
1502,DKI Jakarta,S1
1503,Jawa Barat,TIDAK DICANTUMKAN
1504,Jawa Tengah,TIDAK DICANTUMKAN
1505,Banten,TIDAK DICANTUMKAN
1506,Jawa Barat,TIDAK DICANTUMKAN
1507,Jawa Barat,S1
1508,Jawa Barat,S1
1509,DKI Jakarta,TIDAK DICANTUMKAN
1510,DKI Jakarta,D3
1511,Bali,TIDAK DICANTUMKAN
1512,DKI Jakarta,TIDAK DICANTUMKAN
1513,Kepulauan Riau,TIDAK DICANTUMKAN
1514,DKI Jakarta,D3
1515,DKI Jakarta,TIDAK DICANTUMKAN
1516,Banten,TIDAK DICANTUMKAN
1517,Jawa Timur,TIDAK DICANTUMKAN
1518,Jawa Barat,D3
1518,Jawa Barat,S1
1519,DKI Jakarta,TIDAK DICANTUMKAN
1520,DKI Jakarta,TIDAK DICANTUMKAN
1521,DKI Jakarta,S1
1522,DKI Jakarta,TIDAK DICANTUMKAN
1523,DI Yogyakarta,TIDAK DICANTUMKAN
1524,DKI Jakarta,TIDAK DICANTUMKAN
1525,Jawa Timur,TIDAK DICANTUMKAN
1526,DKI Jakarta,TIDAK DICANTUMKAN
1527,DKI Jakarta,TIDAK DICANTUMKAN
1528,Jawa Timur,TIDAK DICANTUMKAN
1529,DKI Jakarta,TIDAK DICANTUMKAN
1530,DKI Jakarta,TIDAK DICANTUMKAN
1531,DI Yogyakarta,TIDAK DICANTUMKAN
1532,DKI Jakarta,S1
1533,Jawa Barat,TIDAK DICANTUMKAN
1534,DKI Jakarta,TIDAK DICANTUMKAN
1535,DKI Jakarta,TIDAK DICANTUMKAN
1536,DKI Jakarta,TIDAK DICANTUMKAN
1537,DKI Jakarta,S1
1538,Banten,D3
1538,Banten,S1
1539,DKI Jakarta,D3
1540,Jawa Barat,TIDAK DICANTUMKAN
1541,Banten,S1
1542,Jawa Barat,TIDAK DICANTUMKAN
1543,Banten,D3
1543,Banten,S1
1544,DKI Jakarta,D3
1545,Banten,TIDAK DICANTUMKAN
1546,Banten,S1
1547,DKI Jakarta,S1
1548,DKI Jakarta,TIDAK DICANTUMKAN
1549,DKI Jakarta,S1
1550,DKI Jakarta,S1
1551,DKI Jakarta,S1
1552,DKI Jakarta,D3
1552,DKI Jakarta,S1
1553,DKI Jakarta,D3
1554,Jawa Barat,SMK
1554,Jawa Barat,D3
1555,Sumatera Utara,TIDAK DICANTUMKAN
1556,Sumatera Utara,D3
1557,Sumatera Utara,TIDAK DICANTUMKAN
1558,Sumatera Utara,D3
1559,DKI Jakarta,S1
1560,Sumatera Utara,TIDAK DICANTUMKAN
1561,Riau,TIDAK DICANTUMKAN
1562,Sumatera Utara,TIDAK DICANTUMKAN
1563,Jawa Barat,TIDAK DICANTUMKAN
1564,DKI Jakarta,TIDAK DICANTUMKAN
1565,Jawa Barat,D3
1565,Jawa Barat,S1
1566,Sumatera Utara,TIDAK DICANTUMKAN
1567,DKI Jakarta,TIDAK DICANTUMKAN
1568,Banten,TIDAK DICANTUMKAN
1569,Sumatera Utara,TIDAK DICANTUMKAN
1570,Sumatera Utara,TIDAK DICANTUMKAN
1571,DKI Jakarta,S1
1572,Sumatera Utara,TIDAK DICANTUMKAN
1573,Jawa Timur,TIDAK DICANTUMKAN
1574,DKI Jakarta,TIDAK DICANTUMKAN
1575,DKI Jakarta,D3
1576,DKI Jakarta,TIDAK DICANTUMKAN
1577,DKI Jakarta,S1
1578,DKI Jakarta,TIDAK DICANTUMKAN
1579,Kepulauan Riau,S1
1580,DKI Jakarta,TIDAK DICANTUMKAN
1581,DKI Jakarta,D3
1582,Jawa Timur,TIDAK DICANTUMKAN
1583,DKI Jakarta,TIDAK DICANTUMKAN
1584,Sumatera Utara,TIDAK DICANTUMKAN
1585,DKI Jakarta,D3
1585,DKI Jakarta,S1
1586,DKI Jakarta,TIDAK DICANTUMKAN
1587,DKI Jakarta,TIDAK DICANTUMKAN
1588,Kepulauan Riau,TIDAK DICANTUMKAN
1589,DKI Jakarta,S1
1590,DKI Jakarta,TIDAK DICANTUMKAN
1591,DKI Jakarta,D3
1592,DKI Jakarta,TIDAK DICANTUMKAN
1593,DKI Jakarta,D3
1594,Jawa Barat,TIDAK DICANTUMKAN
1595,DKI Jakarta,S1
1596,DKI Jakarta,TIDAK DICANTUMKAN
1597,DKI Jakarta,TIDAK DICANTUMKAN
1598,DKI Jakarta,TIDAK DICANTUMKAN
1599,DKI Jakarta,TIDAK DICANTUMKAN
1600,DKI Jakarta,TIDAK DICANTUMKAN
1601,DKI Jakarta,TIDAK DICANTUMKAN
1602,DKI Jakarta,D3
1602,DKI Jakarta,S1
1603,Jawa Barat,SMK
1603,Jawa Barat,D3
1604,DKI Jakarta,D3
1605,Jawa Timur,TIDAK DICANTUMKAN
1606,Jawa Barat,S1
1607,Kepulauan Riau,D3
1608,DKI Jakarta,TIDAK DICANTUMKAN
1609,DKI Jakarta,S1
1610,DKI Jakarta,S1
1611,DKI Jakarta,TIDAK DICANTUMKAN
1612,DKI Jakarta,TIDAK DICANTUMKAN
1613,DKI Jakarta,S1
1614,DKI Jakarta,S1
1615,Jawa Barat,SMK
1616,DKI Jakarta,S1
1617,DKI Jakarta,TIDAK DICANTUMKAN
1618,DKI Jakarta,TIDAK DICANTUMKAN
1619,DKI Jakarta,TIDAK DICANTUMKAN
1620,DKI Jakarta,S1
1621,Banten,S1
1622,DKI Jakarta,TIDAK DICANTUMKAN
1623,DKI Jakarta,S1
1624,DKI Jakarta,TIDAK DICANTUMKAN
1625,Jawa Barat,D3
1625,Jawa Barat,S1
1626,DKI Jakarta,S1
1627,DKI Jakarta,S1
1628,DKI Jakarta,TIDAK DICANTUMKAN
1629,DKI Jakarta,TIDAK DICANTUMKAN
1630,DKI Jakarta,TIDAK DICANTUMKAN
1631,DKI Jakarta,TIDAK DICANTUMKAN
1632,Jawa Barat,TIDAK DICANTUMKAN
1633,Jawa Timur,TIDAK DICANTUMKAN
1634,Jawa Barat,TIDAK DICANTUMKAN
1635,Banten,TIDAK DICANTUMKAN
1636,Jawa Timur,TIDAK DICANTUMKAN
1637,DKI Jakarta,TIDAK DICANTUMKAN
1638,DKI Jakarta,TIDAK DICANTUMKAN
1639,DKI Jakarta,S1
1640,Jawa Tengah,TIDAK DICANTUMKAN
1641,DKI Jakarta,TIDAK DICANTUMKAN
1642,Jawa Barat,TIDAK DICANTUMKAN
1643,Banten,SMK
1644,DI Yogyakarta,TIDAK DICANTUMKAN
1645,DKI Jakarta,TIDAK DICANTUMKAN
1646,DKI Jakarta,S1
1647,DI Yogyakarta,TIDAK DICANTUMKAN
1648,Jawa Barat,TIDAK DICANTUMKAN
1649,Jawa Timur,SMK
1650,DKI Jakarta,TIDAK DICANTUMKAN
1651,DKI Jakarta,D3
1652,DKI Jakarta,TIDAK DICANTUMKAN
1653,DKI Jakarta,TIDAK DICANTUMKAN
1654,DKI Jakarta,TIDAK DICANTUMKAN
1655,DKI Jakarta,TIDAK DICANTUMKAN
1656,Jawa Tengah,S1
1657,Banten,D3
1658,DKI Jakarta,TIDAK DICANTUMKAN
1659,DI Yogyakarta,TIDAK DICANTUMKAN
1660,Jawa Timur,S1
1661,DI Yogyakarta,D3
1661,DI Yogyakarta,SMK
1662,DKI Jakarta,TIDAK DICANTUMKAN
1663,Banten,S1
1664,Kepulauan Riau,TIDAK DICANTUMKAN
1665,DKI Jakarta,TIDAK DICANTUMKAN
1666,Jawa Timur,SMK
1667,Banten,S1
1668,Banten,TIDAK DICANTUMKAN
1669,DKI Jakarta,TIDAK DICANTUMKAN
1670,Banten,S1
1671,Banten,D3
1671,Banten,S1
1672,Bali,S1
1673,Jawa Barat,S1
1674,DKI Jakarta,TIDAK DICANTUMKAN
1675,DI Yogyakarta,TIDAK DICANTUMKAN
1676,DKI Jakarta,TIDAK DICANTUMKAN
1677,DI Yogyakarta,S1
1677,DI Yogyakarta,D3
1678,Banten,S1
1679,DKI Jakarta,S1
1680,DKI Jakarta,TIDAK DICANTUMKAN
1681,DKI Jakarta,TIDAK DICANTUMKAN
1682,Jawa Barat,TIDAK DICANTUMKAN
1683,Jawa Barat,TIDAK DICANTUMKAN
1684,DKI Jakarta,TIDAK DICANTUMKAN
1685,DKI Jakarta,TIDAK DICANTUMKAN
1686,Jawa Barat,TIDAK DICANTUMKAN
1687,DKI Jakarta,TIDAK DICANTUMKAN
1688,DKI Jakarta,S1
1689,DKI Jakarta,D3
1690,Sumatera Utara,S1
1691,DKI Jakarta,SMK
1692,DKI Jakarta,TIDAK DICANTUMKAN
1693,DKI Jakarta,S1
1694,DKI Jakarta,TIDAK DICANTUMKAN
1695,Banten,TIDAK DICANTUMKAN
1696,DKI Jakarta,S1
1697,DKI Jakarta,TIDAK DICANTUMKAN
1698,DKI Jakarta,TIDAK DICANTUMKAN
1699,DKI Jakarta,TIDAK DICANTUMKAN
1700,DKI Jakarta,D3
1701,DKI Jakarta,S1
1702,DKI Jakarta,TIDAK DICANTUMKAN
1703,DKI Jakarta,TIDAK DICANTUMKAN
1704,DI Yogyakarta,TIDAK DICANTUMKAN
1705,DI Yogyakarta,S1
1706,DI Yogyakarta,TIDAK DICANTUMKAN
1707,DKI Jakarta,S1
1708,Jawa Timur,SMK
1709,Jawa Barat,TIDAK DICANTUMKAN
1710,Jawa Timur,TIDAK DICANTUMKAN
1711,Jawa Timur,TIDAK DICANTUMKAN
1712,Jawa Timur,TIDAK DICANTUMKAN
1713,Jawa Barat,TIDAK DICANTUMKAN
1714,DKI Jakarta,S1
1715,Jawa Timur,TIDAK DICANTUMKAN
1716,DKI Jakarta,S1
1717,Kepulauan Riau,TIDAK DICANTUMKAN
1718,Jawa Timur,TIDAK DICANTUMKAN
1719,DKI Jakarta,TIDAK DICANTUMKAN
1720,DKI Jakarta,SMK
1720,DKI Jakarta,D3
1721,DI Yogyakarta,S1
1722,Jawa Barat,TIDAK DICANTUMKAN
1723,Jawa Barat,TIDAK DICANTUMKAN
1724,DKI Jakarta,TIDAK DICANTUMKAN
1725,DKI Jakarta,TIDAK DICANTUMKAN
1726,DKI Jakarta,D3
1727,Jawa Barat,TIDAK DICANTUMKAN
1728,DKI Jakarta,D3
1729,DKI Jakarta,TIDAK DICANTUMKAN
1730,DKI Jakarta,D3
1730,DKI Jakarta,S1
1731,DKI Jakarta,D3
1732,DKI Jakarta,TIDAK DICANTUMKAN
1733,DKI Jakarta,TIDAK DICANTUMKAN
1734,DKI Jakarta,D3
1735,DKI Jakarta,TIDAK DICANTUMKAN
1736,DKI Jakarta,TIDAK DICANTUMKAN
1737,DKI Jakarta,D3
1737,DKI Jakarta,S1
1738,DKI Jakarta,TIDAK DICANTUMKAN
1739,Jawa Barat,TIDAK DICANTUMKAN
1740,DKI Jakarta,D3
1740,DKI Jakarta,S1
1741,DKI Jakarta,TIDAK DICANTUMKAN
1742,DKI Jakarta,TIDAK DICANTUMKAN
1743,DKI Jakarta,TIDAK DICANTUMKAN
1744,Kepulauan Riau,S1
1745,DKI Jakarta,TIDAK DICANTUMKAN
1746,DKI Jakarta,TIDAK DICANTUMKAN
1747,DKI Jakarta,TIDAK DICANTUMKAN
1748,DKI Jakarta,TIDAK DICANTUMKAN
1749,Jawa Barat,TIDAK DICANTUMKAN
